subNum	 session	 trialNo	 variability	 targPresent	 targSide	 response	 accuracy
13	 1	 60	 10.00	 1	 left	 l	 1
13	 1	 61	 10.00	 0	 x	 r	 1
13	 1	 62	 10.00	 1	 left	 l	 1
13	 1	 63	 10.00	 0	 x	 r	 1
13	 1	 64	 10.00	 1	 right	 l	 1
13	 1	 65	 10.00	 0	 x	 r	 1
13	 1	 66	 1.90	 0	 x	 r	 1
13	 1	 67	 1.90	 1	 left	 l	 1
13	 1	 68	 10.00	 1	 right	 l	 1
13	 1	 69	 10.00	 1	 left	 l	 1
13	 1	 70	 1.90	 0	 x	 r	 1
13	 1	 71	 10.00	 1	 left	 l	 1
13	 1	 72	 1.90	 1	 right	 r	 0
13	 1	 73	 10.00	 1	 right	 l	 1
13	 1	 74	 10.00	 1	 left	 l	 1
13	 1	 75	 10.00	 0	 x	 r	 1
13	 1	 76	 1.90	 1	 left	 l	 1
13	 1	 77	 1.90	 0	 x	 r	 1
13	 1	 78	 1.90	 0	 x	 l	 0
13	 1	 79	 1.90	 1	 right	 l	 1
13	 1	 80	 1.90	 1	 left	 r	 0
13	 2	 1	 10.00	 1	 left	 r	 0
13	 2	 2	 10.00	 0	 x	 r	 1
13	 2	 3	 1.90	 0	 x	 l	 0
13	 2	 4	 10.00	 0	 x	 r	 1
13	 2	 5	 1.90	 1	 left	 l	 1
13	 2	 6	 1.90	 0	 x	 l	 0
13	 2	 7	 10.00	 1	 right	 l	 1
13	 2	 8	 10.00	 0	 x	 r	 1
13	 2	 9	 1.90	 1	 left	 l	 1
13	 2	 10	 1.90	 1	 left	 l	 1
13	 2	 11	 10.00	 0	 x	 l	 0
13	 2	 12	 1.90	 1	 right	 l	 1
13	 2	 13	 1.90	 0	 x	 r	 1
13	 2	 14	 1.90	 0	 x	 r	 1
13	 2	 15	 10.00	 1	 left	 l	 1
13	 2	 16	 10.00	 1	 right	 l	 1
13	 2	 17	 1.90	 1	 right	 l	 1
13	 2	 18	 1.90	 1	 left	 r	 0
13	 2	 19	 1.90	 0	 x	 l	 0
13	 2	 20	 1.90	 0	 x	 l	 0
13	 2	 21	 1.90	 1	 right	 l	 1
13	 2	 22	 10.00	 1	 left	 l	 1
13	 2	 23	 1.90	 0	 x	 r	 1
13	 2	 24	 1.90	 0	 x	 r	 1
13	 2	 25	 1.90	 1	 left	 l	 1
13	 2	 26	 10.00	 0	 x	 l	 0
13	 2	 27	 1.90	 1	 right	 r	 0
13	 2	 28	 1.90	 1	 left	 r	 0
13	 2	 29	 10.00	 1	 right	 l	 1
13	 2	 30	 1.90	 0	 x	 l	 0
13	 2	 31	 10.00	 0	 x	 r	 1
13	 2	 32	 10.00	 1	 left	 l	 1
13	 2	 33	 1.90	 1	 right	 l	 1
13	 2	 34	 1.90	 1	 right	 l	 1
13	 2	 35	 10.00	 1	 left	 l	 1
13	 2	 36	 10.00	 1	 right	 l	 1
13	 2	 37	 1.90	 0	 x	 l	 0
13	 2	 38	 10.00	 0	 x	 r	 1
13	 2	 39	 1.90	 0	 x	 l	 0
13	 2	 40	 10.00	 0	 x	 l	 0
13	 2	 41	 10.00	 0	 x	 l	 0
13	 2	 42	 1.90	 0	 x	 l	 0
13	 2	 43	 1.90	 1	 right	 l	 1
13	 2	 44	 10.00	 1	 left	 l	 1
13	 2	 45	 10.00	 0	 x	 r	 1
13	 2	 46	 10.00	 1	 left	 l	 1
13	 2	 47	 1.90	 0	 x	 l	 0
13	 2	 48	 10.00	 1	 right	 l	 1
13	 2	 49	 10.00	 0	 x	 r	 1
13	 2	 50	 1.90	 0	 x	 l	 0
13	 2	 51	 10.00	 0	 x	 r	 1
13	 2	 52	 1.90	 0	 x	 l	 0
13	 2	 53	 10.00	 1	 right	 l	 1
13	 2	 54	 10.00	 0	 x	 r	 1
13	 2	 55	 10.00	 0	 x	 r	 1
13	 2	 56	 1.90	 1	 right	 l	 1
13	 2	 57	 1.90	 1	 right	 l	 1
13	 2	 58	 10.00	 0	 x	 r	 1
13	 2	 59	 1.90	 0	 x	 r	 1
13	 2	 60	 10.00	 0	 x	 r	 1
13	 2	 61	 10.00	 1	 right	 l	 1
13	 2	 62	 1.90	 0	 x	 r	 1
13	 2	 63	 10.00	 1	 left	 l	 1
13	 2	 64	 1.90	 1	 left	 l	 1
13	 2	 65	 1.90	 1	 right	 r	 0
13	 2	 66	 10.00	 0	 x	 r	 1
13	 2	 67	 1.90	 0	 x	 l	 0
13	 2	 68	 10.00	 1	 right	 l	 1
13	 2	 69	 1.90	 0	 x	 r	 1
13	 2	 70	 10.00	 1	 left	 l	 1
13	 2	 71	 1.90	 1	 left	 l	 1
13	 2	 72	 1.90	 0	 x	 r	 1
13	 2	 73	 10.00	 0	 x	 r	 1
13	 2	 74	 10.00	 1	 left	 l	 1
13	 2	 75	 10.00	 1	 right	 l	 1
13	 2	 76	 10.00	 1	 right	 l	 1
13	 2	 77	 10.00	 0	 x	 r	 1
13	 2	 78	 1.90	 1	 left	 r	 0
13	 2	 79	 10.00	 0	 x	 r	 1
13	 2	 80	 1.90	 1	 left	 l	 1
15	 1	 1	 10.00	 1	 right	 l	 1
15	 1	 2	 10.00	 1	 left	 l	 1
15	 1	 3	 10.00	 0	 x	 r	 1
15	 1	 4	 10.00	 0	 x	 r	 1
15	 1	 5	 10.00	 1	 left	 l	 1
15	 1	 6	 1.90	 1	 right	 r	 0
15	 1	 7	 1.90	 0	 x	 l	 0
15	 1	 8	 10.00	 0	 x	 r	 1
15	 1	 9	 1.90	 0	 x	 r	 1
15	 1	 10	 1.90	 1	 right	 l	 1
15	 1	 11	 10.00	 1	 right	 l	 1
15	 1	 12	 10.00	 1	 right	 l	 1
15	 1	 13	 10.00	 0	 x	 r	 1
15	 1	 14	 10.00	 1	 right	 l	 1
15	 1	 15	 10.00	 1	 right	 l	 1
15	 1	 16	 1.90	 0	 x	 l	 0
15	 1	 17	 1.90	 0	 x	 l	 0
15	 1	 18	 10.00	 1	 right	 l	 1
15	 1	 19	 1.90	 1	 right	 l	 1
15	 1	 20	 10.00	 0	 x	 r	 1
15	 1	 21	 1.90	 1	 right	 r	 0
15	 1	 22	 10.00	 0	 x	 r	 1
15	 1	 23	 1.90	 1	 right	 l	 1
15	 1	 24	 10.00	 0	 x	 r	 1
15	 1	 25	 1.90	 0	 x	 r	 1
15	 1	 26	 1.90	 0	 x	 l	 0
15	 1	 27	 10.00	 0	 x	 r	 1
15	 1	 28	 10.00	 0	 x	 r	 1
15	 1	 29	 10.00	 1	 right	 l	 1
15	 1	 30	 1.90	 0	 x	 r	 1
15	 1	 31	 1.90	 1	 left	 r	 0
15	 1	 32	 10.00	 0	 x	 r	 1
15	 1	 33	 1.90	 1	 left	 r	 0
15	 1	 34	 1.90	 1	 left	 r	 0
15	 1	 35	 10.00	 1	 right	 l	 1
15	 1	 36	 1.90	 1	 left	 l	 1
15	 1	 37	 10.00	 1	 left	 l	 1
15	 1	 38	 1.90	 1	 right	 l	 1
15	 1	 39	 1.90	 1	 right	 l	 1
15	 1	 40	 1.90	 0	 x	 l	 0
15	 1	 41	 10.00	 1	 right	 l	 1
15	 1	 42	 10.00	 1	 right	 l	 1
15	 1	 43	 1.90	 0	 x	 r	 1
15	 1	 44	 1.90	 0	 x	 l	 0
15	 1	 45	 1.90	 1	 left	 l	 1
15	 1	 46	 10.00	 1	 left	 r	 0
15	 1	 47	 10.00	 0	 x	 r	 1
15	 1	 48	 1.90	 1	 left	 l	 1
15	 1	 49	 1.90	 0	 x	 l	 0
15	 1	 50	 10.00	 0	 x	 r	 1
15	 1	 51	 10.00	 0	 x	 r	 1
15	 1	 52	 10.00	 1	 left	 l	 1
15	 1	 53	 1.90	 0	 x	 l	 0
15	 1	 54	 1.90	 1	 left	 r	 0
15	 1	 55	 10.00	 0	 x	 r	 1
15	 1	 56	 1.90	 1	 left	 l	 1
15	 1	 57	 1.90	 1	 left	 l	 1
15	 1	 58	 10.00	 0	 x	 r	 1
15	 1	 59	 1.90	 0	 x	 l	 0
15	 1	 60	 10.00	 1	 left	 l	 1
15	 1	 61	 10.00	 0	 x	 r	 1
15	 1	 62	 10.00	 0	 x	 r	 1
15	 1	 63	 10.00	 1	 left	 l	 1
15	 1	 64	 1.90	 1	 right	 l	 1
15	 1	 65	 1.90	 0	 x	 l	 0
15	 1	 66	 10.00	 1	 left	 l	 1
15	 1	 67	 1.90	 1	 right	 r	 0
15	 1	 68	 1.90	 1	 left	 l	 1
15	 1	 69	 10.00	 0	 x	 r	 1
15	 1	 70	 1.90	 0	 x	 l	 0
15	 1	 71	 1.90	 0	 x	 r	 1
15	 1	 72	 10.00	 1	 left	 l	 1
15	 1	 73	 10.00	 0	 x	 r	 1
15	 1	 74	 1.90	 0	 x	 l	 0
15	 1	 75	 1.90	 0	 x	 l	 0
15	 1	 76	 10.00	 0	 x	 l	 0
15	 1	 77	 1.90	 1	 right	 l	 1
15	 1	 78	 10.00	 1	 left	 l	 1
15	 1	 79	 1.90	 0	 x	 r	 1
15	 1	 80	 1.90	 0	 x	 r	 1
15	 2	 1	 1.90	 0	 x	 r	 1
15	 2	 2	 1.90	 1	 left	 r	 0
15	 2	 3	 1.90	 1	 right	 r	 0
15	 2	 4	 1.90	 1	 left	 l	 1
15	 2	 5	 10.00	 1	 right	 l	 1
15	 2	 6	 10.00	 0	 x	 r	 1
15	 2	 7	 10.00	 1	 right	 l	 1
15	 2	 8	 1.90	 0	 x	 r	 1
15	 2	 9	 10.00	 0	 x	 r	 1
15	 2	 10	 10.00	 1	 left	 l	 1
15	 2	 11	 1.90	 0	 x	 l	 0
15	 2	 12	 10.00	 0	 x	 r	 1
15	 2	 13	 1.90	 1	 right	 l	 1
15	 2	 14	 10.00	 1	 left	 l	 1
15	 2	 15	 1.90	 0	 x	 l	 0
15	 2	 16	 10.00	 0	 x	 r	 1
15	 2	 17	 1.90	 1	 right	 l	 1
15	 2	 18	 10.00	 1	 left	 l	 1
15	 2	 19	 1.90	 0	 x	 l	 0
15	 2	 20	 1.90	 1	 right	 r	 0
15	 2	 21	 10.00	 1	 right	 l	 1
15	 2	 22	 10.00	 0	 x	 r	 1
15	 2	 23	 10.00	 0	 x	 r	 1
15	 2	 24	 10.00	 0	 x	 r	 1
15	 2	 25	 1.90	 0	 x	 l	 0
15	 2	 26	 1.90	 1	 right	 r	 0
15	 2	 27	 1.90	 1	 left	 r	 0
15	 2	 28	 1.90	 0	 x	 r	 1
15	 2	 29	 1.90	 1	 left	 r	 0
15	 2	 30	 1.90	 1	 right	 r	 0
15	 2	 31	 1.90	 0	 x	 l	 0
15	 2	 32	 10.00	 1	 left	 l	 1
15	 2	 33	 10.00	 1	 left	 l	 1
15	 2	 34	 1.90	 0	 x	 r	 1
15	 2	 35	 10.00	 0	 x	 l	 0
15	 2	 36	 1.90	 1	 right	 l	 1
15	 2	 37	 1.90	 0	 x	 r	 1
15	 2	 38	 10.00	 1	 right	 l	 1
15	 2	 39	 10.00	 1	 left	 l	 1
15	 2	 40	 1.90	 0	 x	 r	 1
15	 2	 41	 10.00	 1	 left	 l	 1
15	 2	 42	 10.00	 1	 right	 l	 1
15	 2	 43	 10.00	 0	 x	 r	 1
15	 2	 44	 1.90	 0	 x	 r	 1
15	 2	 45	 10.00	 1	 left	 l	 1
15	 2	 46	 10.00	 1	 left	 l	 1
15	 2	 47	 10.00	 0	 x	 r	 1
15	 2	 48	 1.90	 0	 x	 r	 1
15	 2	 49	 10.00	 1	 right	 l	 1
15	 2	 50	 10.00	 0	 x	 r	 1
15	 2	 51	 1.90	 1	 left	 l	 1
15	 2	 52	 1.90	 0	 x	 r	 1
15	 2	 53	 1.90	 1	 left	 r	 0
15	 2	 54	 10.00	 0	 x	 r	 1
15	 2	 55	 10.00	 0	 x	 r	 1
15	 2	 56	 10.00	 1	 left	 l	 1
15	 2	 57	 10.00	 1	 right	 l	 1
15	 2	 58	 1.90	 0	 x	 r	 1
15	 2	 59	 10.00	 0	 x	 r	 1
15	 2	 60	 1.90	 0	 x	 r	 1
15	 2	 61	 1.90	 1	 right	 l	 1
15	 2	 62	 1.90	 1	 right	 l	 1
15	 2	 63	 1.90	 1	 left	 r	 0
15	 2	 64	 10.00	 1	 right	 l	 1
15	 2	 65	 10.00	 0	 x	 r	 1
15	 2	 66	 1.90	 1	 left	 l	 1
15	 2	 67	 10.00	 0	 x	 r	 1
15	 2	 68	 1.90	 0	 x	 r	 1
15	 2	 69	 10.00	 1	 right	 l	 1
15	 2	 70	 1.90	 1	 left	 r	 0
15	 2	 71	 1.90	 1	 left	 l	 1
15	 2	 72	 10.00	 0	 x	 r	 1
15	 2	 73	 10.00	 0	 x	 r	 1
15	 2	 74	 10.00	 1	 right	 l	 1
15	 2	 75	 1.90	 0	 x	 r	 1
15	 2	 76	 1.90	 1	 right	 r	 0
15	 2	 77	 10.00	 0	 x	 r	 1
15	 2	 78	 1.90	 0	 x	 r	 1
15	 2	 79	 10.00	 0	 x	 r	 1
15	 2	 80	 1.90	 0	 x	 r	 1
17	 1	 1	 10.00	 1	 right	 l	 1
17	 1	 2	 1.90	 0	 x	 l	 0
17	 1	 3	 1.90	 1	 left	 r	 0
17	 1	 4	 10.00	 0	 x	 r	 1
17	 1	 5	 1.90	 0	 x	 l	 0
17	 1	 6	 10.00	 1	 right	 l	 1
17	 1	 7	 10.00	 0	 x	 r	 1
17	 1	 8	 10.00	 0	 x	 r	 1
17	 1	 9	 10.00	 1	 left	 r	 0
17	 1	 10	 10.00	 1	 right	 l	 1
17	 1	 11	 1.90	 1	 right	 r	 0
17	 1	 12	 1.90	 0	 x	 r	 1
17	 1	 13	 1.90	 0	 x	 r	 1
17	 1	 14	 10.00	 1	 left	 l	 1
17	 1	 15	 10.00	 0	 x	 r	 1
17	 1	 16	 10.00	 0	 x	 r	 1
17	 1	 17	 10.00	 1	 right	 l	 1
17	 1	 18	 1.90	 0	 x	 r	 1
17	 1	 19	 1.90	 0	 x	 r	 1
17	 1	 20	 10.00	 0	 x	 r	 1
17	 1	 21	 1.90	 0	 x	 r	 1
17	 1	 22	 1.90	 0	 x	 r	 1
17	 1	 23	 10.00	 0	 x	 r	 1
17	 1	 24	 10.00	 1	 right	 l	 1
17	 1	 25	 10.00	 1	 left	 l	 1
17	 1	 26	 1.90	 1	 right	 r	 0
17	 1	 27	 10.00	 1	 right	 l	 1
17	 1	 28	 1.90	 1	 right	 l	 1
17	 1	 29	 10.00	 1	 left	 l	 1
17	 1	 30	 1.90	 0	 x	 l	 0
17	 1	 31	 10.00	 0	 x	 r	 1
17	 1	 32	 10.00	 0	 x	 r	 1
17	 1	 33	 10.00	 1	 left	 l	 1
17	 1	 34	 10.00	 1	 right	 l	 1
17	 1	 35	 10.00	 0	 x	 r	 1
17	 1	 36	 1.90	 1	 left	 r	 0
17	 1	 37	 1.90	 0	 x	 l	 0
17	 1	 38	 1.90	 0	 x	 r	 1
17	 1	 39	 1.90	 1	 right	 r	 0
17	 1	 40	 1.90	 0	 x	 r	 1
17	 1	 41	 1.90	 1	 right	 l	 1
17	 1	 42	 10.00	 1	 left	 l	 1
17	 1	 43	 1.90	 0	 x	 l	 0
17	 1	 44	 10.00	 0	 x	 r	 1
17	 1	 45	 10.00	 0	 x	 r	 1
17	 1	 46	 1.90	 1	 left	 l	 1
17	 1	 47	 10.00	 1	 right	 l	 1
17	 1	 48	 10.00	 1	 left	 l	 1
17	 1	 49	 10.00	 1	 left	 l	 1
17	 1	 50	 1.90	 1	 right	 l	 1
17	 1	 51	 10.00	 1	 left	 l	 1
17	 1	 52	 1.90	 0	 x	 l	 0
17	 1	 53	 10.00	 0	 x	 r	 1
17	 1	 54	 10.00	 1	 left	 l	 1
17	 1	 55	 10.00	 0	 x	 r	 1
17	 1	 56	 1.90	 1	 left	 r	 0
17	 1	 57	 1.90	 0	 x	 l	 0
17	 1	 58	 1.90	 1	 left	 l	 1
17	 1	 59	 1.90	 1	 left	 l	 1
17	 1	 60	 10.00	 0	 x	 r	 1
17	 1	 61	 1.90	 1	 right	 r	 0
17	 1	 62	 10.00	 1	 right	 l	 1
17	 1	 63	 1.90	 1	 left	 r	 0
17	 1	 64	 1.90	 0	 x	 l	 0
17	 1	 65	 10.00	 0	 x	 r	 1
17	 1	 66	 1.90	 0	 x	 l	 0
17	 1	 67	 1.90	 0	 x	 r	 1
17	 1	 68	 1.90	 1	 right	 l	 1
17	 1	 69	 10.00	 0	 x	 r	 1
17	 1	 70	 1.90	 1	 right	 l	 1
17	 1	 71	 10.00	 0	 x	 r	 1
17	 1	 72	 10.00	 0	 x	 r	 1
17	 1	 73	 1.90	 1	 left	 l	 1
17	 1	 74	 1.90	 1	 right	 r	 0
17	 1	 75	 1.90	 0	 x	 l	 0
17	 1	 76	 10.00	 1	 right	 l	 1
17	 1	 77	 1.90	 1	 left	 r	 0
17	 1	 78	 1.90	 1	 left	 r	 0
17	 1	 79	 1.90	 0	 x	 r	 1
17	 1	 80	 10.00	 0	 x	 r	 1
17	 2	 1	 1.90	 1	 right	 l	 1
17	 2	 2	 1.90	 0	 x	 l	 0
17	 2	 3	 10.00	 0	 x	 r	 1
17	 2	 4	 1.90	 1	 right	 l	 1
17	 2	 5	 10.00	 0	 x	 r	 1
17	 2	 6	 10.00	 0	 x	 r	 1
17	 2	 7	 10.00	 0	 x	 r	 1
17	 2	 8	 1.90	 1	 left	 l	 1
17	 2	 9	 10.00	 0	 x	 r	 1
17	 2	 10	 10.00	 1	 left	 l	 1
17	 2	 11	 1.90	 0	 x	 r	 1
17	 2	 12	 10.00	 1	 left	 l	 1
17	 2	 13	 10.00	 1	 right	 l	 1
17	 2	 14	 1.90	 0	 x	 l	 0
17	 2	 15	 10.00	 0	 x	 r	 1
17	 2	 16	 10.00	 0	 x	 l	 0
17	 2	 17	 10.00	 1	 right	 l	 1
17	 2	 18	 10.00	 1	 right	 l	 1
17	 2	 19	 1.90	 0	 x	 l	 0
17	 2	 20	 10.00	 1	 left	 l	 1
17	 2	 21	 10.00	 0	 x	 l	 0
17	 2	 22	 1.90	 0	 x	 r	 1
17	 2	 23	 10.00	 1	 left	 l	 1
17	 2	 24	 10.00	 0	 x	 l	 0
17	 2	 25	 1.90	 1	 right	 l	 1
17	 2	 26	 10.00	 0	 x	 r	 1
17	 2	 27	 10.00	 0	 x	 r	 1
17	 2	 28	 1.90	 1	 left	 l	 1
17	 2	 29	 1.90	 0	 x	 l	 0
17	 2	 30	 10.00	 0	 x	 r	 1
17	 2	 31	 1.90	 1	 right	 l	 1
17	 2	 32	 1.90	 1	 right	 l	 1
17	 2	 33	 1.90	 1	 right	 r	 0
17	 2	 34	 1.90	 0	 x	 r	 1
17	 2	 35	 1.90	 0	 x	 r	 1
17	 2	 36	 10.00	 0	 x	 r	 1
17	 2	 37	 1.90	 1	 left	 l	 1
17	 2	 38	 10.00	 1	 right	 l	 1
17	 2	 39	 1.90	 1	 left	 l	 1
17	 2	 40	 1.90	 1	 left	 l	 1
17	 2	 41	 1.90	 0	 x	 l	 0
17	 2	 42	 1.90	 1	 left	 l	 1
17	 2	 43	 1.90	 0	 x	 r	 1
17	 2	 44	 10.00	 0	 x	 r	 1
17	 2	 45	 1.90	 1	 left	 l	 1
17	 2	 46	 10.00	 1	 left	 l	 1
17	 2	 47	 10.00	 0	 x	 r	 1
17	 2	 48	 10.00	 1	 right	 l	 1
17	 2	 49	 10.00	 1	 left	 l	 1
17	 2	 50	 10.00	 1	 right	 l	 1
17	 2	 51	 1.90	 1	 left	 l	 1
17	 2	 52	 10.00	 1	 right	 l	 1
17	 2	 53	 1.90	 1	 right	 l	 1
17	 2	 54	 10.00	 1	 left	 l	 1
17	 2	 55	 1.90	 0	 x	 r	 1
17	 2	 56	 1.90	 0	 x	 r	 1
17	 2	 57	 1.90	 0	 x	 r	 1
17	 2	 58	 10.00	 0	 x	 r	 1
17	 2	 59	 1.90	 0	 x	 r	 1
17	 2	 60	 1.90	 0	 x	 r	 1
17	 2	 61	 10.00	 1	 right	 l	 1
17	 2	 62	 1.90	 1	 left	 l	 1
17	 2	 63	 1.90	 1	 right	 l	 1
17	 2	 64	 1.90	 1	 left	 l	 1
17	 2	 65	 1.90	 0	 x	 r	 1
17	 2	 66	 1.90	 1	 right	 l	 1
17	 2	 67	 10.00	 0	 x	 r	 1
17	 2	 68	 1.90	 1	 right	 l	 1
17	 2	 69	 10.00	 1	 right	 l	 1
17	 2	 70	 10.00	 1	 left	 l	 1
17	 2	 71	 1.90	 0	 x	 r	 1
17	 2	 72	 1.90	 0	 x	 r	 1
17	 2	 73	 10.00	 1	 left	 l	 1
17	 2	 74	 10.00	 1	 right	 l	 1
17	 2	 75	 10.00	 0	 x	 r	 1
17	 2	 76	 10.00	 1	 left	 l	 1
17	 2	 77	 10.00	 0	 x	 r	 1
17	 2	 78	 1.90	 0	 x	 r	 1
17	 2	 79	 10.00	 0	 x	 r	 1
17	 2	 80	 1.90	 0	 x	 r	 1
18	 1	 1	 1.90	 1	 right	 l	 1
18	 1	 2	 10.00	 1	 left	 l	 1
18	 1	 3	 10.00	 0	 x	 r	 1
18	 1	 4	 10.00	 0	 x	 r	 1
18	 1	 5	 10.00	 1	 left	 l	 1
18	 1	 6	 10.00	 1	 right	 l	 1
18	 1	 7	 1.90	 1	 left	 l	 1
18	 1	 8	 1.90	 1	 left	 l	 1
18	 1	 9	 1.90	 0	 x	 l	 0
18	 1	 10	 10.00	 0	 x	 r	 1
18	 1	 11	 1.90	 1	 right	 l	 1
18	 1	 12	 1.90	 1	 left	 l	 1
18	 1	 13	 10.00	 1	 left	 l	 1
18	 1	 14	 10.00	 0	 x	 r	 1
18	 1	 15	 10.00	 1	 right	 l	 1
18	 1	 16	 1.90	 1	 left	 l	 1
18	 1	 17	 1.90	 1	 right	 l	 1
18	 1	 18	 10.00	 0	 x	 r	 1
18	 1	 19	 1.90	 0	 x	 l	 0
18	 1	 20	 10.00	 0	 x	 r	 1
18	 1	 21	 10.00	 1	 right	 l	 1
18	 1	 22	 10.00	 1	 left	 l	 1
18	 1	 23	 10.00	 0	 x	 l	 0
18	 1	 24	 1.90	 0	 x	 l	 0
18	 1	 25	 10.00	 1	 left	 l	 1
18	 1	 26	 10.00	 0	 x	 l	 0
18	 1	 27	 1.90	 0	 x	 r	 1
18	 1	 28	 1.90	 0	 x	 l	 0
18	 1	 29	 10.00	 1	 right	 l	 1
18	 1	 30	 10.00	 1	 left	 l	 1
18	 1	 31	 10.00	 0	 x	 r	 1
18	 1	 32	 1.90	 0	 x	 r	 1
18	 1	 33	 1.90	 1	 left	 r	 0
18	 1	 34	 1.90	 1	 right	 l	 1
18	 1	 35	 1.90	 1	 left	 l	 1
18	 1	 36	 1.90	 0	 x	 r	 1
18	 1	 37	 1.90	 1	 right	 l	 1
18	 1	 38	 10.00	 0	 x	 l	 0
18	 1	 39	 1.90	 0	 x	 r	 1
18	 1	 40	 10.00	 0	 x	 l	 0
18	 1	 41	 1.90	 1	 left	 r	 0
18	 1	 42	 1.90	 1	 left	 r	 0
18	 1	 43	 10.00	 1	 right	 l	 1
18	 1	 44	 10.00	 1	 left	 l	 1
18	 1	 45	 10.00	 1	 left	 l	 1
18	 1	 46	 1.90	 0	 x	 l	 0
18	 1	 47	 10.00	 0	 x	 r	 1
18	 1	 48	 1.90	 0	 x	 r	 1
18	 1	 49	 1.90	 0	 x	 l	 0
18	 1	 50	 10.00	 0	 x	 r	 1
18	 1	 51	 10.00	 1	 right	 l	 1
18	 1	 52	 1.90	 0	 x	 r	 1
18	 1	 53	 10.00	 1	 right	 l	 1
18	 1	 54	 1.90	 1	 right	 l	 1
18	 1	 55	 10.00	 1	 right	 l	 1
18	 1	 56	 1.90	 1	 left	 r	 0
18	 1	 57	 1.90	 0	 x	 r	 1
18	 1	 58	 10.00	 0	 x	 r	 1
18	 1	 59	 1.90	 1	 right	 l	 1
18	 1	 60	 10.00	 1	 left	 l	 1
18	 1	 61	 1.90	 1	 right	 r	 0
18	 1	 62	 10.00	 1	 right	 l	 1
18	 1	 63	 1.90	 0	 x	 l	 0
18	 1	 64	 1.90	 0	 x	 r	 1
18	 1	 65	 1.90	 1	 right	 l	 1
18	 1	 66	 1.90	 1	 right	 r	 0
18	 1	 67	 1.90	 1	 left	 l	 1
18	 1	 68	 10.00	 1	 left	 l	 1
18	 1	 69	 1.90	 0	 x	 l	 0
18	 1	 70	 10.00	 0	 x	 r	 1
18	 1	 71	 10.00	 0	 x	 l	 0
18	 1	 72	 10.00	 0	 x	 l	 0
18	 1	 73	 10.00	 1	 right	 l	 1
18	 1	 74	 1.90	 0	 x	 r	 1
18	 1	 75	 1.90	 0	 x	 r	 1
18	 1	 76	 1.90	 0	 x	 r	 1
18	 1	 77	 10.00	 0	 x	 r	 1
18	 1	 78	 10.00	 0	 x	 l	 0
18	 1	 79	 1.90	 0	 x	 r	 1
18	 1	 80	 10.00	 0	 x	 l	 0
18	 2	 1	 10.00	 1	 left	 l	 1
18	 2	 2	 10.00	 1	 right	 l	 1
18	 2	 3	 10.00	 0	 x	 r	 1
18	 2	 4	 10.00	 0	 x	 l	 0
18	 2	 5	 10.00	 1	 right	 l	 1
18	 2	 6	 10.00	 1	 right	 l	 1
18	 2	 7	 1.90	 0	 x	 l	 0
18	 2	 8	 1.90	 0	 x	 r	 1
18	 2	 9	 10.00	 1	 left	 l	 1
18	 2	 10	 1.90	 1	 right	 l	 1
18	 2	 11	 1.90	 1	 left	 l	 1
18	 2	 12	 1.90	 0	 x	 r	 1
18	 2	 13	 10.00	 0	 x	 l	 0
18	 2	 14	 1.90	 0	 x	 r	 1
18	 2	 15	 10.00	 0	 x	 l	 0
18	 2	 16	 1.90	 1	 right	 r	 0
18	 2	 17	 1.90	 0	 x	 l	 0
18	 2	 18	 10.00	 1	 left	 l	 1
18	 2	 19	 1.90	 0	 x	 l	 0
18	 2	 20	 10.00	 0	 x	 l	 0
18	 2	 21	 10.00	 0	 x	 l	 0
18	 2	 22	 10.00	 1	 left	 l	 1
18	 2	 23	 1.90	 1	 left	 r	 0
18	 2	 24	 10.00	 0	 x	 r	 1
18	 2	 25	 1.90	 1	 left	 l	 1
18	 2	 26	 1.90	 0	 x	 r	 1
18	 2	 27	 1.90	 0	 x	 r	 1
18	 2	 28	 10.00	 1	 right	 l	 1
18	 2	 29	 1.90	 0	 x	 r	 1
18	 2	 30	 10.00	 1	 right	 l	 1
18	 2	 31	 1.90	 0	 x	 r	 1
18	 2	 32	 10.00	 0	 x	 r	 1
18	 2	 33	 10.00	 0	 x	 l	 0
18	 2	 34	 1.90	 1	 right	 l	 1
18	 2	 35	 10.00	 0	 x	 r	 1
18	 2	 36	 1.90	 0	 x	 r	 1
18	 2	 37	 10.00	 1	 right	 l	 1
18	 2	 38	 1.90	 1	 right	 r	 0
18	 2	 39	 10.00	 1	 left	 l	 1
18	 2	 40	 1.90	 0	 x	 r	 1
18	 2	 41	 10.00	 0	 x	 l	 0
18	 2	 42	 1.90	 0	 x	 r	 1
18	 2	 43	 1.90	 1	 left	 l	 1
18	 2	 44	 10.00	 1	 left	 l	 1
18	 2	 45	 1.90	 1	 right	 l	 1
18	 2	 46	 10.00	 0	 x	 r	 1
18	 2	 47	 1.90	 1	 left	 l	 1
18	 2	 48	 1.90	 0	 x	 l	 0
18	 2	 49	 1.90	 0	 x	 r	 1
18	 2	 50	 10.00	 0	 x	 l	 0
18	 2	 51	 10.00	 0	 x	 r	 1
18	 2	 52	 1.90	 1	 right	 l	 1
18	 2	 53	 10.00	 0	 x	 l	 0
18	 2	 54	 10.00	 0	 x	 l	 0
18	 2	 55	 10.00	 1	 left	 l	 1
18	 2	 56	 1.90	 0	 x	 r	 1
18	 2	 57	 10.00	 1	 left	 l	 1
